tokens,ner_labels,pos_labels
"['info', 'kegiatan', 'pas', 'weekend', 'dong', 'sender', 'sendirian', 'gapunya', 'teman', 'mau', 'ke', 'mall', 'juga', 'kagok', 'gabiasa', 'sendiri', '!', 'imissu']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'NN', 'NN', 'NN', 'RP', 'NN', 'JJ', 'VB', 'NN', 'MD', 'IN', 'NN', 'RB', 'JJ', 'JJ', 'JJ', 'Z', 'UH']"
"['@ukh_tami', 'kalo', 'main', 'dancer', 'exo', 'buat', 'vidio', 'like', 'jennie', 'aku', 'bakalan', 'salim', 'sama', 'orang-orang', 'di', 'mall']","['B-PERSON', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'SC', 'JJ', 'NN', 'NNP', 'VB', 'NN', 'NNP', 'NNP', 'PRP', 'MD', 'VB', 'IN', 'NN', 'IN', 'NN']"
"['@tanyarlfes', 'suka', 'tapi', 'paling', 'berkesan', 'ini', '!', 'waktu', 'itu', 'ngide', 'pen', 'traktir', 'mama', '&', 'aku', 'langsung', 'ngajak', 'mama', 'ke', 'mall', 'dadakan', 'awalnya', 'mama', 'nolak', 'karena', 'harus', 'jaga', 'warung', 'kan', 'tapi', 'aku', 'maksa', 'jadi', 'deh', 'kita', 'jalan', '2', 'terus', 'aku', 'juga', 'nge-rencanain', 'ke', 'photobooth', 'juga', 'bareng', 'mama', 'karena', 'mama', 'belum', 'pernah', 'foto', 'di', 'photobooth']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'VB', 'CC', 'RB', 'VB', 'PR', 'Z', 'NN', 'PR', 'VB', 'MD', 'VB', 'NN', 'SYM', 'PRP', 'RB', 'VB', 'NN', 'IN', 'NN', 'RB', 'RB', 'NN', 'VB', 'SC', 'MD', 'VB', 'NN', 'RP', 'CC', 'PRP', 'VB', 'VB', 'RP', 'PRP', 'VB',  'CD', 'RB', 'PRP', 'RB', 'VB', 'IN', 'NN', 'RB', 'RB', 'NN', 'SC', 'NN', 'NEG', 'RB', 'VB', 'IN', 'NN']"
"['@tanyarlfes', 'jadi', 'pemilik', 'mall', 'alhamdulilah', 'udah', 'mulai', 'bangun', 'lantai', 'lima']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'VB', 'NN', 'NN', 'UH', 'RB', 'VB', 'VB', 'NN', 'CD']"
"['@stravenues', 'kalau', 'di', 'tangsel', 'ada', 'bintaro', 'exchange', '(', 'bxc', ')', 'mall', '.', 'malnya', 'ada', '2', 'tengah', '2nya', 'pedestrian', 'dan', 'taman', '(', 'pops', 'juga', 'kali', 'ya', ')', '.', 'akses', 'ke', 'tol', 'dekat', 'akses', 'ke', 'krl', 'langsung', 'direct', 'lewat', 'terowongan', 'bawah', 'tanah', 'antara', 'bxc', 'mall', 'dengan', 'stasiun', 'jurangmangu', '.']","['B-PERSON', 'O', 'O', 'B-GPE', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'O']","['NNP', 'SC', 'IN', 'NNP', 'VB', 'NNP', 'NNP', 'Z', 'NNP', 'Z', 'NNP', 'Z', 'NN', 'VB', 'CD', 'NN', 'CD', 'NN', 'CC', 'NN', 'Z', 'VB', 'RB', 'RB', 'UH', 'Z', 'Z', 'NN', 'IN', 'NN', 'JJ', 'NN', 'IN', 'NN', 'RB', 'JJ', 'VB', 'NN', 'NN', 'NN', 'IN', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', 'Z']"
"['musala', 'mahabbah', 'mall', 'panakkukang', 'makassar', '.']","['B-LOC', 'I-LOC', 'B-LOC', 'I-LOC', 'B-GPE', 'O']","['NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'Z']"
"['jadi', 'tadi', 'aku', 'nemenin', 'kayla', 'cari', 'baju', 'gusy', 'setelah', 'keliling', 'mall', 'seharian', 'tetap', 'colorbox', 'jawabannya', '(', '(', 'udah', 'naik', 'turun', 'berkali', 'kali', 'anjing', ')', ')']","['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'RB', 'PRP', 'VB', 'NNP', 'VB', 'NN', 'NN', 'IN', 'VB', 'NN', 'RB', 'RB', 'NNP', 'NN', 'Z', 'Z', 'RB', 'VB', 'VB', 'RB', 'RB', 'UH', 'Z', 'Z']"
"['fotohokkie', 'mall', 'blok', 'm', 'plaza', '.', 'pantesan', 'viral', 'ternyata', 'memang', 'beneran', 'hasilnya', 'bagus', 'cuma', 'kalo', 'dateng', 'malam', 'malam', 'pasti', 'waiting', 'list', 'sih', 'saran', 'aku', 'kalian', 'booking', 'dulu', 'di', 'online', 'nya', 'mereka', 'petugas', 'disini', 'juga', 'ramah', 'kok', 'nanti', 'kalian', 'dibantu', 'data', 'dulu']","['B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'Z', 'RB', 'JJ', 'VB', 'RB', 'RB', 'NN', 'JJ', 'RB', 'SC', 'VB', 'NN', 'NN', 'RB', 'VB', 'NN', 'RP', 'NN', 'PRP', 'PRP', 'VB', 'RB', 'IN', 'JJ', 'PRP', 'PRP', 'NN', 'RB', 'RB', 'JJ', 'RP', 'RB', 'PRP', 'VB', 'NN', 'RB']"
"['tadi', 'siang', 'enggak', 'sengaja', 'makan', 'sosis', 'di', 'mall', 'terus', 'lupa', 'lagi', 'puasa', 'sekitar', 'jam', '2.45', 'aku', 'baru', 'ngeh']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'NN', 'NEG', 'VB', 'VB', 'NN', 'IN', 'NN', 'RB', 'VB', 'RB', 'VB', 'RB', 'NN', 'CD', 'PRP', 'RB', 'JJ']"
"['gegara', 'pondphuwin', 'jadi', 'terngiang-ngiang', 'skintific', 'akhirnya', 'tadi', 'di', 'mall', 'jadi', 'borong', 'meski', 'bukan', 'sunscreen-nya', 'wkwk']","['O', 'B-PERSON', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['SC', 'NNP', 'VB', 'VB', 'NNP', 'RB', 'RB', 'IN', 'NN', 'VB', 'VB', 'SC', 'NEG', 'NN', 'UH']"
"['-', 'ness', 'rekomendasiin', 'makanan', 'di', 'dp', 'mall', 'yang', 'cocok', 'buat', '1st', 'date', 'dongg', 'atau', 'kalo', 'di', 'luar', 'dp', 'mall', 'juga', 'bolee', 'thanks', 'syg', 'sygkuu']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O']","['Z', 'NN', 'VB', 'NN', 'IN', 'NNP', 'NNP', 'SC', 'JJ', 'IN', 'OD', 'NN', 'RP', 'CC', 'SC', 'IN', 'JJ', 'NNP', 'NNP', 'RB',  'MD', 'UH', 'NN', 'NN']"
"['enaknya', 'kalau', 'buat', 'nge', 'date', 'dan', 'jajan', '2', 'mending', 'ke', 'galaxy', 'mall', 'apa', 'pakuwon', 'mall', '(', 'sby', 'barat', ')', 'ya', '-', 'rek', '?', '?', 'jangan', 'saranin', 'tapi', 'please', 'aku', 'bosen']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'B-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'SC', 'IN', 'VB', 'NN', 'CC', 'VB', 'CD', 'RB', 'IN', 'NNP', 'NNP', 'WH', 'NNP', 'NNP', 'Z', 'NNP', 'NNP', 'Z', 'UH', 'Z', 'NN', 'Z', 'Z', 'NEG', 'VB', 'CC', 'UH', 'PRP', 'JJ']"
"['maret', 'play', 'with', 'maxwell', 'at', 'champions', 'world', 'lokasi', ':', 'basement', 'floor', 'resinda', 'park', 'karawang', 'mall', 'tanggal', ':', 'sabtu', '22', 'maret', '2025', '⏰', 'jam', ':', '17.00', 'wib', '(', 'info', 'dari', 'admin']","['O', 'O', 'O', 'B-PERSON', 'O', 'B-EVENT', 'I-EVENT', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'VB', 'IN', 'NNP', 'IN', 'NNP', 'NNP', 'NN', 'Z', 'NN', 'NN', 'NNP', 'NNP', 'NNP', 'NNP', 'NN', 'Z', 'NNP', 'CD', 'NNP', 'CD', 'SYM', 'NN', 'Z', 'CD', 'NN', 'Z', 'NN', 'IN', 'NN']"
"['yinwar', 'latihan', 'mode', 'tuh', 'selalu', 'ada', 'saja', 'gebrakan', 'pelukannya', 'terus', 'hasil', 'dari', 'latihannya', 'tuh', 'ditampilkan', 'dimana', '?', '?', '?', 'di', 'fanmeet', '/', 'konser', 'gaada', 'tuh', 'koreo', 'begitu', 'apalagi', 'di', 'event', '2', 'mall', 'mana', 'mungkin']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'NN', 'NN', 'RP', 'RB', 'VB', 'RB', 'NN', 'NN', 'RB', 'NN', 'IN', 'NN', 'RP', 'VB', 'WH', 'Z', 'Z', 'Z', 'IN', 'NN', 'SYM', 'NN', 'VB', 'RP', 'NN', 'RB', 'SC', 'IN', 'NN', 'CD', 'NN', 'WH', 'JJ']"
"['photoism', 'dp', 'mall', 'semarang', '?', '?', '!', '!', '!', 'akhirnyaaaaaa']","['B-LOC', 'I-LOC', 'I-LOC', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'NNP', 'NNP', 'NNP', 'Z', 'Z', 'Z', 'Z', 'Z', 'RB']"
"['mall', 'blok', 'm', 'square', 'siapa', 'yang', 'enggak', 'tau', 'mall', 'yang', 'serba', 'lengkap', 'ini', '?', 'aku', 'saranin', 'kalian', 'cobain', 'ke', 'blok', 'm', 'square', 'ini', 'deh', 'karena', 'dia', 'memang', 'serba', 'ada', 'aku', 'sering', 'cari', 'fashion', 'thrift', 'buku', 'sampe', 'kulineran', 'disini', 'bahkan', 'ada', 'kuliner', 'toba', '/', 'lapo', 'buat', 'yang', 'non-muslim', 'bisa', 'kesini']","['B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O']","['NNP', 'NNP', 'NNP', 'NNP', 'WH', 'SC', 'NEG', 'VB', 'NN', 'SC', 'RB', 'JJ', 'PR', 'Z', 'PRP', 'VB', 'PRP', 'VB', 'IN', 'NNP', 'NNP', 'NNP', 'PR', 'RP', 'SC', 'PRP', 'RB', 'RB', 'VB', 'PRP', 'RB', 'VB', 'NN', 'NN', 'NN', 'IN', 'NN', 'RB', 'RB', 'VB', 'NN', 'NNP', 'Z', 'NNP', 'IN', 'SC', 'JJ', 'MD', 'VB']"
"['-', 'rek', 'parkiran', 'motor', 'pakuwon', 'mall', 'itu', 'sebelah', 'mana', 'ya', '?', 'apa', 'ya', 'jadi', 'satu', 'sama', 'parkiran', 'motor', 'ptc', 'itu', 'ta', '?', 'suwun']","['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']","['Z', 'NN', 'NN', 'NN', 'NNP', 'NNP', 'PR', 'NN', 'WH', 'UH', 'Z', 'WH', 'UH', 'VB', 'CD', 'IN', 'NN', 'NN', 'NNP', 'PR', 'RP', 'Z', 'UH']"
"['ramainya', 'makhluk', 'dekat', 'icity', 'mall', 'ini', '..']","['O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O']","['JJ', 'NN', 'JJ', 'NNP', 'NNP', 'PR', 'Z']"
"['selain', 'ada', 'bakmi', 'pan', 'pan', 'pan', 'disini', 'juga', 'ada', 'makanan', 'lain', '.', 'next', 'aku', 'juga', 'mau', 'cobain', 'resto', 'lainnya', 'disini', 'pokoknya', 'ini', 'di', 'mall', 'blok', 'm', 'yang', 'lama', 'ya', 'gaiss']","['O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O']","['IN', 'VB', 'NNP', 'NNP', 'NNP', 'NNP', 'RB', 'RB', 'VB', 'NN', 'JJ',  'Z', 'RB', 'PRP', 'RB', 'MD', 'VB', 'NN', 'JJ', 'RB', 'NN', 'PR', 'IN', 'NNP', 'NNP', 'NNP', 'SC', 'JJ', 'UH', 'NN']"
"['prize', 'spot', 'palo', 'mall', 'blok', 'm', 'plaza', 'masih', 'dalem', 'mall', 'blok', 'm', 'plaza', 'kalo', 'kalian', 'gabut', 'cobain', 'main', 'capitan', 'ini', 'saja', 'deh', 'buat', 'happy', 'happy', 'an']","['B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'RB', 'IN', 'NNP', 'NNP', 'NNP', 'NNP', 'SC', 'PRP', 'JJ', 'VB', 'VB', 'NN', 'PR', 'RB', 'RP', 'IN', 'JJ', 'JJ', 'RP']"
"['work', '!', 'sender', 'mau', 'ngelamar', 'kerja', 'di', 'mall', 'gitu', 'bagian', 'pramuniaga', 'mending', 'pake', 'cv', 'ats', 'atau', 'cv', 'kreatif', 'ya', '?', '(', 'soalnya', 'lamaran', 'sama', 'cvnya', 'dikirim', 'ke', 'tokonya', 'langsung', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'Z', 'NN', 'MD', 'VB', 'NN', 'IN', 'NN', 'RB', 'NN', 'NN', 'JJ', 'VB', 'NN', 'NN', 'CC', 'NN', 'JJ', 'UH', 'Z', 'Z', 'SC', 'NN', 'IN', 'NN', 'VB', 'IN', 'NN', 'RB', 'Z']"
"['tanyarl', 'kalian', 'ciwi', '2', 'beli', 'baju', 'lebaran', 'dimana', '?', 'kira', '2', 'kalau', 'di', 'mall', 'bagusnya', 'brand', 'apa', 'ya', '?', 'yang', 'enggak', 'ribet', 'gitu', '?', 'kayak', 'tunik', '2', 'saja', 'yang', 'biasa', 'saja', 'tapi', 'tetap', 'elegan', 'gitu', '.', 'tia']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON']","['NNP', 'PRP', 'NN', 'CD', 'VB', 'NN', 'NNP', 'WH', 'Z', 'RB', 'CD', 'SC', 'IN', 'NN', 'JJ', 'NN', 'WH', 'UH', 'Z', 'SC', 'NEG', 'JJ', 'RB', 'Z', 'IN', 'NN', 'CD', 'RB', 'SC', 'JJ', 'RB', 'CC', 'RB', 'JJ', 'RB', 'Z', 'NNP']"
"['-', 'rek', 'gada', 'yang', 'pengen', 'hangout', 'dan', 'bukber', '?', 'bebas', 'mau', 'hangout', 'ke', 'mana', 'jalan-jalan', 'di', 'mall', 'or', 'go', 'somewhere', 'eat', 'something', 'm', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Z', 'NN', 'VB', 'SC', 'MD', 'VB', 'CC', 'VB', 'Z', 'JJ', 'MD', 'VB', 'IN', 'WH', 'VB', 'IN', 'NN', 'CC', 'VB', 'RB', 'VB', 'NN', 'UH', 'Z']"
"['genks', 'ada', 'rekomendasi', 'merek', 'celana', 'semi', 'formal', 'yang', 'bagus', 'enggak', 'yang', 'di', 'mall', '?', 'gue', 'saking', 'jarang', 'belanja', 'nya', 'gue', 'enggak', 'ngerti', 'beli', 'celana', 'di', 'mana', '.', 'terahir', 'gue', 'cm', 'beli', 'jeans', 'di', 'levi', 's', '.', 'enggak', 'terima', 'online', 'karena', 'badan', 'bongsor', 'ini', 'perlu', 'nyoba', 'langsung', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'VB', 'NN', 'NN', 'NN', 'RB', 'JJ', 'SC', 'JJ', 'NEG', 'SC', 'IN', 'NN', 'Z', 'PRP', 'RB', 'JJ', 'VB', 'PRP', 'PRP', 'NEG', 'VB', 'VB', 'NN', 'IN', 'WH', 'Z', 'JJ', 'PRP', 'RB', 'VB', 'NN', 'IN', 'NNP', 'NNP', 'Z', 'NEG', 'VB', 'JJ', 'SC', 'NN', 'JJ', 'PR', 'MD', 'VB', 'RB', 'Z']"
"['halo', 'ndes', 'sore', 'nanti', 'ada', 'yang', 'mau', 'jalan', 'atau', 'shopping', 'di', 'mall', 'enggak', '?', 'sekalian', 'buka', 'puasa', 'bareng', 'juga', 'boleh', 'prefer', 'cewek', 'ya', 'sender', 'f', 'juga', 'soalnya']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['UH', 'NN', 'NN', 'RB', 'VB', 'SC', 'MD', 'VB', 'CC', 'VB', 'IN', 'NN', 'NEG', 'Z', 'RB', 'VB', 'NN', 'RB', 'RB', 'MD', 'VB', 'NN', 'UH', 'NN', 'NN', 'RB', 'SC']"
"['jasa', 'buat', 'halaman', 'urgenttt', '.', 'aku', 'butuh', 'sekarang']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'VB', 'NN', 'JJ', 'Z', 'PRP', 'VB', 'RB']"
"['kucing', 'warna', 'apa', '?', '?']","['O', 'O', 'O', 'O', 'O']","['NN', 'NN', 'WH', 'Z', 'Z']"
"['@crueiprince', 'bershka', 'in', 'a', 'berlin', 'mall', '!']","['B-PERSON', 'B-ORG', 'O', 'O', 'B-LOC', 'I-LOC', 'O']","['NNP', 'NNP', 'IN', 'DT', 'NNP', 'NNP', 'Z']"
"['@urjoblessfan', 'tadi', 'gi', 'mall', 'nampak', 'standee', 'skincare', '.', 'sumpah', 'rasa', 'nak', 'patahkan', 'je', 'tadi']","['B-PERSON', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'RB', 'NNP', 'NNP', 'VB', 'NN', 'NN', 'Z', 'NN', 'NN', 'MD', 'VB', 'RB', 'RB']"
"['sandd', 'tadi', 'teman', 'aku', 'ketemu', 'sama', 'kamuu', 'di', 'mall', 'tapi', 'dia', 'enggak', 'berani', 'nyapa', 'katanya', 'maluu', 'wkwk', '.', 'sekarang', 'dia', 'ngedumel', 'karena', 'enggak', 'punya', 'dokumentasi', 'ketemu', 'km']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'RB', 'NN', 'PRP', 'VB', 'IN', 'PRP', 'IN', 'NN', 'CC', 'PRP', 'NEG', 'JJ', 'VB', 'NN', 'JJ', 'UH', 'Z', 'RB', 'PRP', 'VB', 'SC', 'NEG', 'VB', 'NN', 'VB', 'PRP']"
"['janjiannya', 'sama', 'saya', 'jalannya', 'sama', 'orang', 'lain']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'IN', 'PRP', 'VB', 'IN', 'NN', 'JJ']"
"['@convomf', 'kak', 'nitip', 'ya', '.', 'ada', 'yang', 'pernah', 'beli', 'disini', 'enggak', '?', 'tolong', 'dong', 'guys', 'menurut', 'kalian', 'toko', 'ini', 'gimana', '.', 'soalnya', 'belum', 'mall', 'jadi', 'agak', 'khawatir', '.', 'aku', 'mau', 'beli', 'device', 'yang', 'sudah', 'discontinue', 'di', 'toko', 'toko', 'lain', 'yang', 'trusted', 'sudah', 'habis', 'sedangkan', 'di', 'sini', 'stoknya', 'masih', 'lumayan', 'banyak', '.']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'NN', 'VB', 'RP', 'Z', 'VB', 'SC', 'RB', 'VB', 'RB', 'NEG', 'Z', 'VB', 'RP', 'NN', 'IN', 'PRP', 'NN', 'PR', 'WH', 'Z', 'SC', 'NEG', 'NN', 'VB', 'RB', 'JJ', 'Z', 'PRP', 'MD', 'VB', 'NN', 'SC', 'RB', 'JJ', 'IN', 'NN', 'NN', 'JJ', 'SC', 'JJ', 'RB', 'VB', 'SC', 'IN', 'PR', 'NN', 'RB', 'RB', 'JJ', 'Z']"
"['bini-nya', 'ilang', 'di', 'mall', 'bukan', 'lapor', 'security', 'tapi', 'lapor', 'freya']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON']","['NN', 'VB', 'IN', 'NN', 'NEG', 'VB', 'NN', 'CC', 'VB', 'NNP']"
"['@tanyarlfes', 'bingung', 'sih', 'tapi', 'swalayan', 'sama', 'mall', 'gitu', 'masih', 'rame', '2', 'saja', 'bahkan', 'bukber', 'di', 'hotel', 'saja', 'sampe', 'full', '.']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'JJ', 'RP', 'CC', 'NN', 'IN', 'NN', 'RB', 'RB', 'JJ', 'CD', 'RB', 'RB', 'VB', 'IN', 'NN', 'RB', 'IN', 'JJ', 'Z']"
"['aku', 'suka', 'perjalanan', 'malam', 'tapi', 'ini', 'kemaleman', 'woyyyy', 'bisa', '2', 'nya', 'nungguin', 'mall', 'tutup']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PRP', 'VB', 'NN', 'NN', 'CC', 'PR', 'JJ', 'UH', 'MD', 'CD', 'PRP', 'VB', 'NN', 'VB']"
"['komodo', 'hanya', 'hidup', 'di', 'lima', 'pulau', 'di', 'tenggara', 'indonesia', ':', 'empat', 'pulau', 'indonesia', 'di', 'dalam', 'taman', 'nasional', 'komodo', '(', 'komodo', 'rinca', 'gili', 'montang', 'gili', 'dasami', ')', 'dan', 'pulau', 'flores', '.', 'sumber', ':', 'animal', 'sandiegozo', ':', 'rikardusgopomg']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'B-GPE', 'B-GPE', 'B-GPE', 'I-GPE', 'B-GPE', 'I-GPE', 'O', 'O', 'B-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-PERSON']","['NN', 'RB', 'VB', 'IN', 'CD', 'NN', 'IN', 'NN', 'NNP', 'Z', 'CD', 'NN', 'NNP', 'IN', 'IN', 'NNP', 'NNP', 'NNP', 'Z', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'Z', 'CC', 'NNP', 'NNP', 'Z', 'NN', 'Z', 'NN', 'NNP', 'Z', 'NNP']"
"['hari', 'ini', '20', 'maret', 'hari', 'ulangtahun', 'pak', '@sapardidd', 'kubawa', 'dongeng', 'marsinah', 'ke', 'aksi', 'kamisan', 'di', 'taman', 'pandang', 'istana', 'jakarta', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-PERSON', 'O', 'B-EVENT', 'I-EVENT', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'B-GPE', 'O']","['NN', 'PR', 'CD', 'NNP', 'NN', 'NN', 'NN', 'NNP', 'VB', 'NN', 'NNP', 'IN', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', 'NNP', 'Z']"
