tokens,ner_labels,pos_labels
"['kini', 'bayar', 'mrt', 'tinggal', 'pakai', 'qris', 'tap', 'livin', 'by', 'mandiri', '!', 'ada', 'yang', 'baru', 'nih', 'dari', 'livin', 'by', 'mandiri', '!', 'khusus', 'untuk', 'mrt', 'dari', 'stasiun', 'bundaran', 'hi', 'ke', 'stasiun', 'lebak', 'bulus', 'dan', 'sebaliknya', 'kini', 'bayarnya', 'bisa', 'pakai', 'qris', 'tap', 'livin', 'by', 'mandiri', '.', 'nikmati', 'juga', 'promo', 'cashback', '50', '%', '*', 'sampai']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'VB', 'NN', 'RB', 'VB', 'NNP', 'VB', 'NNP', 'IN', 'NNP', 'Z', 'VB', 'SC', 'JJ', 'RP', 'IN', 'NNP', 'IN', 'NNP', 'Z', 'JJ', 'IN', 'NN', 'IN', 'NNP', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', 'CC', 'RB', 'RB', 'VB', 'MD', 'VB', 'NNP', 'VB', 'NNP', 'IN', 'NNP', 'Z', 'VB', 'RB', 'NN', 'NN', 'CD', 'NND', 'SYM', 'IN']"
"['12.00', 'truck', 'patah', 'as', 'roda', 'di', 'sekitar', 'bundaran', 'hi', 'jakpus', 'saat', 'ini', 'sedang', 'penanganan', 'polri', 'lalu', 'lintas', 'terpantau', 'padat', 'agar', 'pengendara', 'tetap', 'berhati-hati']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'B-GPE', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['CD', 'NN', 'JJ', 'RB', 'NN', 'IN', 'NN', 'NNP', 'NNP', 'NNP', 'NN', 'PR', 'RB', 'NN', 'NNP', 'NN', 'NN', 'VB', 'JJ', 'IN', 'NN', 'RB', 'VB']"
"['isi', 'kepala', 'tiap', 'ngelewatin', 'bundaran', 'hi', ':', '*', 'halo', 'jakarta', '-', 'guruh', 'soekarno', 'putra', '*']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O']","['NN', 'NN', 'DT', 'VB', 'NNP', 'NNP', 'Z', 'SYM', 'UH', 'NNP', 'Z', 'NNP', 'NNP', 'NNP', 'SYM']"
"['21.21', 'situasi', 'arus', 'lalu-lintas', 'malam', 'hari', 'di', 'sekitaran', 'bundaran', 'hi', 'yang', 'mengarah', 'jalan', '.', 'jend', '.', 'sudirman', '/', 'semanggi', 'plaza', 'gi', 'jalan', '.', 'thamrin', '/', 'monas', 'dan', 'jalan', '.', 'imam', 'bonjol', '/', 'menteng', 'terpantau', 'ramai', 'lancar', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'B-GPE', 'O', 'O', 'O', 'O']","['CD', 'NN', 'NN', 'NN', 'NN', 'NN', 'IN', 'NN', 'NNP', 'NNP', 'SC', 'VB', 'NNP', 'Z', 'NNP', 'Z', 'NNP', 'SYM', 'NNP', 'NNP', 'NNP', 'NNP', 'Z', 'NNP', 'SYM', 'NNP', 'CC', 'NNP', 'Z', 'NNP', 'NNP', 'SYM', 'NNP', 'VB', 'JJ', 'JJ', 'Z']"
"['hari', 'ini', 'ada', 'mutuwal', 'aku', 'yang', 'mau', 'mampir', 'ke', 'mural', 'post-it', '®', 'yang', 'di', 'blok', 'm', 'atau', 'bundaran', 'hi', 'nggaa', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O']","['NN', 'PR', 'VB', 'NN', 'PRP', 'SC', 'MD', 'VB', 'IN', 'NN', 'NNP', 'SYM', 'SC', 'IN', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'NEG', 'Z']"
"['guyss', 'plss', 'help', 'retweet', 'chilli', 'tatton', 'mascot', 'aku', 'jatohh', 'pas', 'lagi', 'jalan', 'keluar', 'dari', 'plaza', 'indonesia', ':(', '(', 'di', 'sekitar', 'keluar', 'pi', '(', 'depan', 'mrt', 'bundaran', 'hi', 'sampe', 'arah', 'mau', 'ke', 'gi', ')', 'doain', 'semoga', 'ketemu', 'please', 'aku', 'sadarnya', 'cepat', 'tapi', 'sudah', 'gaada', ':(']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'UH', 'VB', 'VB', 'NNP', 'NNP', 'NNP', 'PRP', 'VB', 'NN', 'RB', 'VB', 'VB', 'IN', 'NNP', 'NNP', 'SYM', 'Z', 'IN', 'NN', 'VB', 'NNP', 'Z', 'NN', 'NNP', 'NNP', 'NNP', 'IN', 'NN', 'MD', 'IN', 'NNP', 'Z', 'VB', 'RB', 'VB', 'UH', 'PRP', 'VB', 'JJ', 'CC', 'RB', 'VB', 'SYM']"
"['viral', 'farrel', 'dan', 'nayaka', 'jual', 'ginjal', 'di', 'bundaran', 'hi', 'untuk', 'bebaskan', 'ibu', 'yang', 'ditahan', 'polisi', 'lewat', '@tribunnews']","['O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']","['JJ', 'NNP', 'CC', 'NNP', 'VB', 'NN', 'IN', 'NNP', 'NNP', 'IN', 'VB', 'NN', 'SC', 'VB', 'NN', 'IN', 'NNP']"
"['kalau', 'benar', 'adegan', 'malam', 'natal', 'itu', 'diambil', 'sehari', 'sebelum', 'jadwal', 'promosi', ',', 'jadi', 'salfok', 'sama', 'ekspresi', 'yeonseok', 'sama', 'soobin', 'pas', 'mc', 'bilang', 'master', 'of', 'kiss', ',', 'lagi', 'mikirin', 'apa', 'kalian']","['O', 'O', 'O', 'O', 'B-EVENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['SC', 'JJ', 'NN', 'NN', 'NNP', 'PR', 'VB', 'NN', 'IN', 'NN', 'NN', 'Z', 'VB', 'JJ', 'IN', 'NN', 'NNP', 'IN', 'NNP', 'NN', 'NN', 'VB', 'NN', 'IN', 'NN', 'Z', 'RB', 'VB', 'WH', 'PRP']"
"['potongan', 'video', 'terakhir', 'paus', 'fransiskus', 'saat', 'menyapa', 'masyarakat', 'di', 'perayaan', 'paskah', 'kemarin']","['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'O']","['NN', 'NN', 'JJ', 'NN', 'NNP', 'NN', 'VB', 'NN', 'IN', 'NN', 'NNP', 'NN']"
"['teriakan', 'shin', 'tae-yong', 'menggema', 'di', 'allianz', 'stadium', '.']","['O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'B-LOC', 'I-LOC', 'O']","['NN', 'NNP', 'NNP', 'VB', 'IN', 'NNP', 'NNP', 'Z']"
"['terus', 'buat', 'apa', 'beli', 'tiket', 'konser', 'kalo', 'day', '6', 'nya', 'enggak', 'keliatan', '.', 'terus', 'suaranya', 'menyebar', 'ke', 'seluruh', 'gbk', '?', '?', 'kan', 'bisa', 'dengerin', 'dari', 'jalan', 'juga', 'stadium', 'concert', 'whattt', '?', '?', '?', 'bali', 'surabaya', 'concert', 'now', 'looks', 'better', 'than', 'in', 'this', 'place']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'IN', 'WH', 'VB', 'NN', 'NN', 'SC', 'NNP', 'CD', 'PRP', 'NEG', 'VB', 'Z', 'RB', 'NN', 'VB', 'IN', 'DT', 'NNP', 'Z', 'Z', 'RP', 'MD', 'VB', 'IN', 'NN', 'RB', 'NN', 'NN', 'WH', 'Z', 'Z', 'Z', 'NNP', 'NNP', 'NN', 'RB', 'VB', 'JJ', 'IN', 'IN', 'PR', 'NN']"
"['si', 'konytol', 'ini', 'open', 'ticketing', 'mulai', 'dari', '6', 'januari', '2025', 'buat', 'konser', 'world', 'tour', 'day', '6', 'di', '3', 'mei', '2025', 'dan', 'tbtb', 'di', '21', 'maret', '2025', 'announce', 'pindah', 'venue', 'dan', 'seat', 'plan', 'yang', 'tadinya', 'di', 'jis', 'ke', 'gbk', 'madya', 'stadium', '.', 'kentut', 'lu', 'mel', 'demi', 'udah', 'from', 'this', 'to', 'this']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O']","['DT', 'NN', 'PR', 'VB', 'NN', 'VB', 'IN', 'CD', 'NNP', 'CD', 'IN', 'NN', 'NN', 'NN', 'NNP', 'CD', 'IN', 'CD', 'NNP', 'CD', 'CC', 'RB', 'IN', 'CD', 'NNP', 'CD', 'VB', 'VB', 'NN', 'CC', 'NN', 'NN', 'SC', 'RB', 'IN', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', 'Z', 'NN', 'PRP', 'NNP', 'IN', 'RB', 'IN', 'PR', 'IN', 'PR']"
"['halloween', 'rasa', 'valentine', ',', 'songkran', 'pun', 'rasa', 'valentine', '.', 'emang', 'gitu', 'kalo', 'yang', 'lagi', 'kasmaran', 'mah', ',', 'semuanya', 'rasa', 'valentine', '@netsiraphop', '@jj_rcp']","['B-EVENT', 'O', 'B-EVENT', 'O', 'B-PERSON', 'O', 'O', 'B-EVENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'B-PERSON', 'B-PERSON']","['NNP', 'NN', 'NNP', 'Z', 'NNP', 'RP', 'NN', 'NNP', 'Z', 'RB', 'RB', 'SC', 'SC', 'RB', 'VB', 'RP', 'Z', 'DT', 'NN', 'NNP', 'NNP', 'NNP']"
"['siapapun', 'kita', 'yang', 'masih', 'bekerja', 'dan', 'menerima', 'gaji', 'adalah', 'buruh', '.', 'selamat', 'hari', 'buruh', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'O']","['DT', 'PRP', 'SC', 'RB', 'VB', 'CC', 'VB', 'NN', 'VB', 'NN', 'Z', 'JJ', 'NNP', 'NNP', 'Z']"
"['gue', 'tau', 'jurusan', 'gue', 'sangat', 'tidak', 'sesuai', ',', 'tapi', 'semoga', 'suatu', 'saat', 'bisa', 'kerja', 'or', 'at', 'least', 'magang', 'di', 'unilever']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']","['PRP', 'VB', 'NN', 'PRP', 'RB', 'NEG', 'JJ', 'Z', 'CC', 'RB', 'DT', 'NN', 'MD', 'VB', 'CC', 'IN', 'JJ', 'VB', 'IN', 'NNP']"
"['djakarta', 'capitale', 'condamnée', 'de', ""l'indonésie"", '.', 'menacée', 'par', 'la', 'montée', 'des', 'eaux', 'la', 'ville', ""s'enfonce"", 'de', '7', '5', 'cm', 'par', 'an', '.', 'nusantara', 'la', 'nouvelle', 'capitale', 'sera', 'implantée', 'sur', ""l'île"", 'de', 'bornéo', '.', 'notre', 'page', 'géopo', '@lemondefr', 'en', 'kiosque', 'ce', 'we', '️', 'et', 'à', 'écouter', 'ici', ':']","['B-GPE', 'O', 'O', 'O', ""O"", 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ""O"", 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', ""O"", 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'FW', 'FW', 'FW', ""FW"", 'Z', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', ""FW"", 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'Z', 'NNP', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', ""FW"", 'FW', 'FW', 'Z', 'FW', 'FW', 'FW', 'NNP', 'FW', 'FW', 'FW', 'FW', 'SYM', 'FW', 'FW', 'FW', 'FW', 'Z']"
"['sorry', 'for', 'the', 'cursed', 'edit', '🫶', 'lydia', 'kori', 'and', 'suzie', 'unnies', 'saranghaeyo', '!', '!', '!', '>', '__', '<']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['JJ', 'IN', 'DT', 'JJ', 'NN', 'SYM', 'NNP', 'NNP', 'CC', 'NNP', 'FW', 'FW', 'Z', 'Z', 'Z', 'SYM', 'SYM', 'SYM']"
"['omg', 'seok', 'sunbae', '~']","['O', 'B-PERSON', 'O', 'O']","['UH', 'NNP', 'FW', 'SYM']"
"['gaeul', 'sunbae', 'selalu', 'menjadi', 'korban', '😭']","['B-PERSON', 'O', 'O', 'O', 'O', 'O']","['NNP', 'FW', 'RB', 'VB', 'NN', 'SYM']"
"['oppa', 'flight', 'dulu', 'ke', 'mexico', 'ya', 'bye', '.']","['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O']","['FW', 'NN', 'RB', 'IN', 'NNP', 'UH', 'UH', 'Z']"
"['yeonjun', 'calling', 'seokjin', 'oppa', 'on', 'the', 'mind', '...']","['B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O']","['NNP', 'VB', 'NNP', 'FW', 'IN', 'DT', 'NN', 'Z']"
"['tamanna', 'bhatia', '️']","['O', 'O', 'O']","['FW', 'FW', 'SYM']"
"['qizil', 'globus', 'shuningdek', 'qizil', 'olma', 'ramziyligi', 'bilan', ""bog'liq"", 'va', 'turklarning', 'dunyo', 'hukmronligi', 'idealini', ""ko'rsatadi"", '.', 'aslida', 'qizil', 'oltin', 'degan', ""ma'noni"", 'anglatadi', '.', 'oltin', 'metallarning', 'english', 'mukammali', 'va', 'xudoning', 'allegoriyasi', 'sifatida', ""ko'riladi"", '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', ""O"", 'O', 'O', 'O', 'O', 'O', ""O"", 'O', 'O', 'O', 'O', 'O', ""O"", 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ""O"", 'O']","['FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', ""FW"", 'FW', 'FW', 'FW', 'FW', 'FW', ""FW"", 'Z', 'FW', 'FW', 'FW', 'FW', ""FW"", 'FW', 'Z', 'FW', 'FW', 'NN', 'FW', 'FW', 'FW', 'FW', 'FW', ""FW"", 'Z']"
"['hahahahahaha', 'lakas', 'naman', 'ng', 'loob', 'niyan']","['O', 'O', 'O', 'O', 'O', 'O']","['UH', 'FW', 'FW', 'FW', 'FW', 'FW']"
"['gapahalata', 'ka', 'gidng', 'nga', 'bonak', 'juskoo', 'kawawa', 'ka', 'naman']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW']"
"['yaan', 'haha', 'makulit', 'kasi', 'wag', 'habulin', 'at', 'hindi', 'pagkain', 'ang', 'bubuyog', 'hahaha']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['FW', 'UH', 'FW', 'FW', 'FW', 'FW', 'IN', 'FW', 'FW', 'FW', 'FW', 'UH']"
"['minsan', 'talaga', 'mak', ',', 'dahil', 'sayo', 'nagiging', 'straight', 'ea', 'na', 'aku', 'hahahahahaha', '😭']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['FW', 'FW', 'FW', 'Z', 'FW', 'FW', 'FW', 'JJ', 'FW', 'FW', 'PRP', 'UH', 'SYM']"
"['presuntos', 'integrantes', 'de', 'los', 'chimalis', ',', 'antes', 'de', 'que', 'los', 'renunciara', 'la', 'gente', 'del', 'mayito', 'flaco']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['FW', 'FW', 'FW', 'FW', 'FW', 'Z', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW']"
"['kini', 'pero', 'daghan', 'lang', 'pil', 'unon', '😌', '🤸\u200d♀', '️', '✨']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'SYM', 'SYM', 'SYM', 'SYM']"
"['putabginang', 'ampogi', 'gago', 'wag', 'na', 'yung', 'yumburger', 'ikaw', 'na', 'lang', 'pil']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW']"
"['det', 'kan', 'du', 'nok', 'skyte', 'en', 'lang', 'pil', 'etter', '.', 'jeg', 'har', 'ikke', 'sett', 'frode', 'prestere', 'å', 'legge', 'frem', 'ett', 'eneste', 'grunnlag', 'for', 'påstandene', 'sine', 'noen', 'gang', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'Z', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'Z']"
"['aufmachen', ',', 'je', 'hebt', 'iemand', 'online', '‘', 'beledigd', '’', '.', 'wat', 'glijdt', 'dit', 'land', 'af', 'zeg', '.', 'idioten', 'bij', 'het', 'om', 'en', 'politie', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['FW', 'Z', 'FW', 'FW', 'FW', 'JJ', 'Z', 'FW', 'Z', 'Z', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'Z', 'FW', 'FW', 'FW', 'FW', 'FW', 'FW', 'Z']"
"['[', 'fact', ']', 'leeteuk', 'pernah', 'bilang', 'kalo', 'donghae', 'itu', 'dongsaeng', 'yang', 'taat', 'dan', 'teladan', 'yang', 'baik']","['O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Z', 'NN', 'Z', 'NNP', 'RB', 'VB', 'SC', 'NNP', 'PR', 'FW', 'SC', 'JJ', 'CC', 'NN', 'SC', 'JJ']"
"['bot', 'nya', 'ulzzang', 'barbie']","['O', 'O', 'O', 'B-PERSON']","['NN', 'PRP', 'FW', 'NNP']"
"['need', 'admin', 'yeoja', '&', 'namja', 'syarat', '?', 'dm', '!', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'NN', 'FW', 'SYM', 'FW', 'NN', 'Z', 'VB', 'Z', 'Z']"
"['wota', 'banget', 'anjing', 'gue']","['O', 'O', 'O', 'O']","['FW', 'RB', 'UH', 'PRP']"
"['presiden', 'prabowo', 'subianto', 'terima', 'kunjungan', 'bill', 'gates', ',', 'istana', 'merdeka', ',', '7', 'mei', '2025']","['O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O']","['NN', 'NNP', 'NNP', 'VB', 'NN', 'NNP', 'NNP', 'Z', 'NNP', 'NNP', 'Z', 'CD', 'NNP', 'CD']"
"['mark', 'zuckerberg', 'is', 'evil']","['B-PERSON', 'I-PERSON', 'O', 'O']","['NNP', 'NNP', 'VB', 'JJ']"
"['ai', 'que', 'tesao', 'lewis', 'hamilton']","['O', 'O', 'O', 'B-PERSON', 'I-PERSON']","['FW', 'FW', 'FW', 'NNP', 'NNP']"
"['lewis', 'hamilton', 'f1', 'singapore']","['B-PERSON', 'I-PERSON', 'B-ORG', 'B-GPE']","['NNP', 'NNP', 'NNP', 'NNP']"
"['gue', 'sampai', 'sekarang', ',', 'enggak', 'pernah', 'berniat', 'jadi', 'pendukung', 'anies', 'baswedan', '.', 'cuma', 'kaget', 'saja', 'mendengar', 'penjelasan', 'mantan', 'ketua', 'kpk', 'ini', '...']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O']","['PRP', 'IN', 'RB', 'Z', 'NEG', 'RB', 'VB', 'VB', 'NN', 'NNP', 'NNP', 'Z', 'RB', 'JJ', 'RB', 'VB', 'NN', 'JJ', 'NN', 'NNP', 'PR', 'Z']"
"['dihapus', 'di', 'era', 'nadiem', 'makarim', ',', 'jurusan', 'ipa', ',', 'ips', ',', 'dan', 'bahasa', 'kembali', 'diberlakukan']","['O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'IN', 'NN', 'NNP', 'NNP', 'Z', 'NN', 'NN', 'Z', 'NN', 'Z', 'CC', 'NN', 'RB', 'VB']"
"['baru', 'di', 'posting', '14', 'jam', 'yang', 'lalu', 'dari', 'akun', 'kalbe', 'farma', 'ya', 'ada', 'yang', 'internship', ',', 'ada', 'buat', 'sma', 'ini', '.', 'mangatsssss', '🥰', '🥰']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'IN', 'VB', 'CD', 'NND', 'SC', 'NN', 'IN', 'NN', 'NNP', 'NNP', 'UH', 'VB', 'SC', 'NN', 'Z', 'VB', 'IN', 'NN', 'PR', 'Z', 'JJ', 'SYM', 'SYM']"
"['di', '@mcdonalds_id', 'ki', 'hajar', 'dewantara', ',', 'bintaro', ',', 'tangerang', '.']","['O', 'B-ORG', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'B-GPE', 'O', 'B-GPE', 'O']","['IN', 'NNP', 'NNP', 'NNP', 'NNP', 'Z', 'NNP', 'Z', 'NNP', 'Z']"
"['bank', 'bca', '(', 'bank', 'central', 'asia', ')', 'adalah', 'salah', 'satu', 'bank', 'terbesar', 'dan', 'terkemuka', 'di', 'indonesia', '.', 'bank', 'bca', 'didirikan', 'pada', '21', 'februari', '1955', 'dengan', 'nama', 'bank', 'central', 'asia', 'nv', '.', 'pendirinya', 'adalah', 'sudono', 'salim', '(', 'liem', 'sioe', 'liong', ')', ',', 'seorang', 'pengusaha', 'tionghoa', 'indonesia', '.']","['B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'B-GPE', 'B-GPE', 'O']","['NNP', 'NNP', 'Z', 'NNP', 'NNP', 'NNP', 'Z', 'VB', 'JJ', 'CD', 'NN', 'JJ', 'CC', 'JJ', 'IN', 'NNP', 'Z', 'NNP', 'NNP', 'VB', 'IN', 'CD', 'NNP', 'CD', 'IN', 'NN', 'NNP', 'NNP', 'NNP', 'NNP', 'Z', 'NN', 'VB', 'NNP', 'NNP', 'Z', 'NNP', 'NNP', 'NNP', 'Z', 'Z', 'DT', 'NN', 'NNP', 'NNP', 'Z']"
"['rekap', 'jalan', '²', 'hari', 'ini', 'sekola', '-', 'bank', 'mandiri', 'buka', 'rekening', '-', 'bank', 'panin', '-', 'gibahan', 'anak', 'kantor', 'bank', 'panin', ',', 'lucu', 'sih', '10/10', '😹']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']","['NN', 'VB', 'SYM', 'NN', 'PR', 'NN', 'Z', 'NNP', 'NNP', 'VB', 'NN', 'Z', 'NNP', 'NNP', 'Z', 'NN', 'NN', 'NN', 'NNP', 'NNP', 'Z', 'JJ', 'RP', 'CD', 'SYM']"
"['rups', 'tahunan', 'pt', 'united', 'tractors', 'tbk', '(', 'untr', ')', 'sudah', 'selesai', 'berlangsung', '.', 'puji', 'tuhan', 'dapat', 'souvenir', 'tas', 'laptop', '!']","['O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O']","['NN', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'Z', 'NNP', 'Z', 'RB', 'JJ', 'VB', 'Z', 'VB', 'NNP', 'VB', 'NN', 'NN', 'NN', 'Z']"
